date,category,article_link
2026-01-19,Venture/Finance,https://www.sedaily.com/NewsView/2K7COFV7UA
2026-01-19,Venture/Finance,https://www.etnews.com/20260116000144
2026-01-19,Venture/Finance,https://www.sedaily.com/NewsView/2K7BQ69K0V
2026-01-19,Venture/Finance,https://www.sedaily.com/NewsView/2K7COBWD1F
2026-01-19,Venture/Finance,https://www.hankyung.com/article/2026011874991
2026-01-19,Venture/Finance,http://www.fnnews.com/news/202601181839235766
2026-01-20,Venture/Finance,http://www.fnnews.com/news/202601191812200932
2026-01-20,Venture/Finance,https://www.ajunews.com/view/20260119100904872
2026-01-20,Venture/Finance,https://www.segye.com/newsView/20260119514491
2026-01-20,Venture/Finance,http://www.edaily.co.kr/news/newspath.asp?newsid=03503046645319360
2026-01-20,Venture/Finance,https://www.hankyung.com/article/2026011995431
2026-01-20,Venture/Finance,https://www.dt.co.kr/article/12041348
2026-01-21,Venture/Finance,https://www.etnews.com/20260120000378
2026-01-21,Venture/Finance,http://www.fnnews.com/news/202601201827385441
2026-01-21,Venture/Finance,https://www.etnews.com/20260120000143
2026-01-21,Venture/Finance,https://www.khan.co.kr/article/202601202011005
2026-01-21,Venture/Finance,https://www.donga.com/news/Economy/article/all/20260120/133197155/2
2026-01-21,Venture/Finance,http://www.edaily.co.kr/news/newspath.asp?newsid=03817926645319688
2026-01-21,Venture/Finance,https://www.ajunews.com/view/20260120134827795
2026-01-22,Venture/Finance,https://www.dt.co.kr/article/12042059?ref=naver
2026-01-22,Venture/Finance,http://www.fnnews.com/news/202601211823279320
2026-01-22,Venture/Finance,https://www.ajunews.com/view/20260121095410345
2026-01-22,Venture/Finance,http://www.segye.com/newsView/20260121516306
2026-01-22,Venture/Finance,http://www.viva100.com/article/20260121500912
2026-01-23,Venture/Finance,http://www.fnnews.com/news/202601221823047025
2026-01-23,Venture/Finance,http://www.fnnews.com/news/202601221805376060
2026-01-23,Venture/Finance,http://www.fnnews.com/news/202601221815186832
2026-01-23,Venture/Finance,https://www.etnews.com/20260122000290
2026-01-23,Venture/Finance,http://www.fnnews.com/news/202601221803289101
2026-01-26,Venture/Finance,https://www.sedaily.com/NewsView/2K7EYKTUGF
2026-01-26,Venture/Finance,https://www.hankyung.com/article/2026012511401
2026-01-26,Venture/Finance,http://www.fnnews.com/news/202601251825566285
2026-01-26,Venture/Finance,https://www.dt.co.kr/article/12042644?ref=naver
2026-01-26,Venture/Finance,https://signal.sedaily.com/article/20000372?ref=becu
2026-01-26,Venture/Finance,https://www.sedaily.com/article/20000273?ref=naver
2026-01-27,Venture/Finance,https://www.hankyung.com/article/2026012634941
2026-01-27,Venture/Finance,https://www.mt.co.kr/future/2026/01/26/2026012615211222921
2026-01-27,Venture/Finance,https://www.newstomato.com/ReadNews.aspx?no=1289083
2026-01-27,Venture/Finance,https://www.mt.co.kr/future/2026/01/26/2026012614464628552
2026-01-28,Venture/Finance,http://www.fnnews.com/news/202601271818411585
2026-01-28,Venture/Finance,https://www.dt.co.kr/article/12043130?ref=naver
2026-01-28,Venture/Finance,http://www.chosun.com/special/special_section/2026/01/28/AWKWT6VVHFAE7FWQMMNWDJ2RVE/
2026-01-28,Venture/Finance,https://www.sedaily.com/article/20001352?ref=naver
2026-01-28,Venture/Finance,http://www.viva100.com/article/20260126500780
2026-01-28,Venture/Finance,http://www.fnnews.com/news/202601271415220049
2026-01-28,Venture/Finance,https://www.hankyung.com/article/2026012761091
2026-01-29,Venture/Finance,https://www.ajunews.com/view/20260128153710822
2026-01-29,Venture/Finance,http://www.chosun.com/economy/tech_it/2026/01/29/IC5PH7SWF5DILA5HVVGZTIJUNE/
2026-01-29,Venture/Finance,https://signal.sedaily.com/article/20001886?ref=becu
2026-01-29,Venture/Finance,https://www.sedaily.com/article/20001959?ref=naver
2026-01-29,Venture/Finance,https://www.mt.co.kr/future/2026/01/28/2026012808544450593
2026-01-02,Venture/Finance,https://www.kmib.co.kr/article/view.asp?arcid=1767169523
2026-01-02,Venture/Finance,https://www.hankyung.com/article/2025123152841
2026-01-02,Venture/Finance,https://www.sedaily.com/NewsView/2H1Y0VM4P5
2026-01-02,Venture/Finance,https://www.ajunews.com/view/20251231143253651
2026-01-02,Venture/Finance,https://www.hankyung.com/article/2026010167551
2026-01-30,Venture/Finance,https://www.joongang.co.kr/article/25401359
2026-01-30,Venture/Finance,https://www.etnews.com/20260129000313
2026-01-30,Venture/Finance,https://www.hankyung.com/article/2026012919161
2026-01-30,Venture/Finance,https://www.ajunews.com/view/20260129150546782
2026-01-05,Venture/Finance,https://www.sedaily.com/NewsView/2K767SF89P
2026-01-05,Venture/Finance,http://www.fnnews.com/news/202601031952357828
2026-01-05,Venture/Finance,https://www.ajunews.com/view/20260104124828152
2026-01-05,Venture/Finance,https://www.donga.com/news/article/all/20260102/133065820/1
2026-01-05,Venture/Finance,https://www.donga.com/news/It/article/all/20260102/133083471/2
2026-01-05,Venture/Finance,https://www.donga.com/news/article/all/20260103/133084680/2
2026-01-06,Venture/Finance,https://www.etnews.com/20260105000399
2026-01-06,Venture/Finance,https://www.khan.co.kr/article/202601052058005
2026-01-06,Venture/Finance,https://www.ajunews.com/view/20260105144424851
2026-01-06,Venture/Finance,http://go.seoul.co.kr/news/newsView.php?id=20260106023003
2026-01-06,Venture/Finance,https://www.mt.co.kr/stock/2026/01/05/2026010517073846436
2026-01-07,Venture/Finance,https://www.mt.co.kr/future/2026/01/06/2026010615492160929
2026-01-07,Venture/Finance,https://www.etnews.com/20260105000144
2026-01-07,Venture/Finance,https://www.etnews.com/20260106000334
2026-01-07,Venture/Finance,https://www.etnews.com/20260106000377
2026-01-07,Venture/Finance,https://www.mt.co.kr/future/2026/01/06/2026010513081466673
2026-01-07,Venture/Finance,http://www.viva100.com/article/20260106500426
2026-01-08,Venture/Finance,https://www.hani.co.kr/arti/economy/marketing/1238569.html
2026-01-08,Venture/Finance,https://www.mt.co.kr/future/2026/01/07/2026010709072470596
2026-01-08,Venture/Finance,http://www.viva100.com/article/20260106501333
2026-01-08,Venture/Finance,https://www.mt.co.kr/future/2026/01/07/2026010707402287364
2026-01-08,Venture/Finance,http://www.fnnews.com/news/202601071822268322
2026-01-08,Venture/Finance,https://www.mt.co.kr/future/2026/01/07/2026010713491143350
2026-01-08,Venture/Finance,https://www.sedaily.com/NewsView/2K77L64XWZ
2026-01-09,Venture/Finance,https://www.ajunews.com/view/20260108145040395
2026-01-09,Venture/Finance,http://www.fnnews.com/news/202601081408090649
2026-01-09,Venture/Finance,https://www.ajunews.com/view/20260108134532298
2026-01-09,Venture/Finance,http://www.edaily.co.kr/news/newspath.asp?newsid=02076246645315752
2026-01-09,Venture/Finance,http://www.segye.com/newsView/20260108515221
2026-01-09,Venture/Finance,http://www.fnnews.com/news/202601081825590449
2026-02-10,Venture/Finance,https://www.mt.co.kr/future/2026/02/09/2026020615523179651
2026-02-10,Venture/Finance,http://www.edaily.co.kr/news/newspath.asp?newsid=05129926645348880
2026-02-10,Venture/Finance,https://www.hankyung.com/article/2026020944711
2026-02-10,Venture/Finance,https://www.hankyung.com/article/2026020928741
2026-02-10,Venture/Finance,https://www.newstomato.com/ReadNews.aspx?no=1290844
2026-02-11,Venture/Finance,http://www.edaily.co.kr/news/newspath.asp?newsid=04605126645349208
2026-02-11,Venture/Finance,https://www.mt.co.kr/future/2026/02/10/2026020616310266405
2026-02-11,Venture/Finance,https://www.dt.co.kr/article/12045978?ref=naver
2026-02-11,Venture/Finance,https://www.sedaily.com/article/20007624?ref=naver
2026-02-11,Venture/Finance,https://www.etnews.com/20260210000053
2026-02-11,Venture/Finance,https://www.mk.co.kr/news/society/11958906
2026-02-12,Venture/Finance,http://www.fnnews.com/news/202602111816096764
2026-02-12,Venture/Finance,https://www.newstomato.com/ReadNews.aspx?no=1291117
2026-02-12,Venture/Finance,https://www.mk.co.kr/news/stock/11959976
2026-02-12,Venture/Finance,http://www.viva100.com/article/20260210501244
2026-02-13,Venture/Finance,https://www.etnews.com/20260212000262
2026-02-13,Venture/Finance,https://www.newstomato.com/ReadNews.aspx?no=1291300
2026-02-13,Venture/Finance,https://www.sedaily.com/article/20008697?ref=naver
2026-02-19,Venture/Finance,https://www.etnews.com/20260212000390
2026-02-19,Venture/Finance,https://www.dt.co.kr/article/12047104?ref=naver
2026-02-19,Venture/Finance,https://www.hankyung.com/article/2026021896371
2026-02-19,Venture/Finance,https://www.mk.co.kr/news/business/11962767
2026-02-19,Venture/Finance,https://www.sedaily.com/article/20009891?ref=becu
2026-02-19,Venture/Finance,https://www.sedaily.com/article/20009203?ref=becu
2026-02-20,Venture/Finance,https://www.etnews.com/20260219000102
2026-02-20,Venture/Finance,https://www.seoul.co.kr/news/economy/industry/2026/02/20/20260220030002
2026-02-20,Venture/Finance,https://www.etnews.com/20260219000143
2026-02-20,Venture/Finance,https://www.mt.co.kr/future/2026/02/19/2026021911333071680
2026-02-20,Venture/Finance,https://www.hani.co.kr/arti/economy/economy_general/1245551.html
2026-02-20,Venture/Finance,https://www.hankyung.com/article/2026021918181
2026-02-23,Venture/Finance,https://www.etnews.com/20260220000219
2026-02-23,Venture/Finance,https://www.etnews.com/20260222000001
2026-02-23,Venture/Finance,https://www.etnews.com/20260220000039
2026-02-23,Venture/Finance,https://www.donga.com/news/Politics/article/all/20260220/133392433/2
2026-02-23,Venture/Finance,https://www.ajunews.com/view/20260222141134078
2026-02-24,Venture/Finance,http://www.fnnews.com/news/202602231825350897
2026-02-24,Venture/Finance,https://www.etnews.com/20260223000166
2026-02-24,Venture/Finance,https://www.dt.co.kr/article/12047905?ref=naver
2026-02-25,Venture/Finance,https://www.donga.com/news/Society/article/all/20260224/133414606/2
2026-02-25,Venture/Finance,https://www.donga.com/news/Economy/article/all/20260224/133414874/2
2026-02-25,Venture/Finance,https://www.hankyung.com/article/2026022419391
2026-02-26,Venture/Finance,https://www.etnews.com/20260225000116
2026-02-26,Venture/Finance,https://www.sedaily.com/article/20012618?ref=naver
2026-02-26,Venture/Finance,https://www.hankyung.com/article/2026022547651
2026-02-26,Venture/Finance,https://signal.sedaily.com/article/20012556?ref=becu
2026-02-26,Venture/Finance,https://www.hankyung.com/article/2026022547641
2026-02-26,Venture/Finance,http://www.edaily.co.kr/news/newspath.asp?newsid=05825286645354128
2026-02-27,Venture/Finance,https://www.hankyung.com/article/2026022678151
2026-02-27,Venture/Finance,https://www.dt.co.kr/article/12048692?ref=naver
2026-02-27,Venture/Finance,https://www.hankyung.com/article/2026022676851
2026-02-02,Venture/Finance,https://www.etnews.com/20260130000166
2026-02-02,Venture/Finance,https://www.etnews.com/20260130000131
2026-02-02,Venture/Finance,http://www.edaily.co.kr/news/newspath.asp?newsid=01774486645346256
2026-02-02,Venture/Finance,https://www.sedaily.com/article/20003321?ref=becu
2026-02-02,Venture/Finance,http://www.fnnews.com/news/202602011754415970
2026-02-02,Venture/Finance,https://www.hankyung.com/article/2026013043581
2026-02-03,Venture/Finance,https://www.mt.co.kr/future/2026/02/02/2026020214035431927
2026-02-03,Venture/Finance,https://www.dt.co.kr/article/12044232?ref=naver
2026-02-03,Venture/Finance,https://www.sedaily.com/article/20003863?ref=naver
2026-02-03,Venture/Finance,http://www.fnnews.com/news/202602021819230532
2026-02-03,Venture/Finance,https://www.hankyung.com/article/2026020274181
2026-02-04,Venture/Finance,https://www.hankyung.com/article/2026020315151
2026-02-04,Venture/Finance,https://www.donga.com/news/Economy/article/all/20260203/133290389/2
2026-02-04,Venture/Finance,http://www.viva100.com/article/20260203500306
2026-02-04,Venture/Finance,https://www.hankyung.com/article/202602030136i
2026-02-04,Venture/Finance,https://www.dt.co.kr/article/12044474?ref=naver
2026-02-04,Venture/Finance,https://www.hankyung.com/article/2026020315171
2026-02-04,Venture/Finance,https://www.dt.co.kr/article/12044601?ref=naver
2026-02-05,Venture/Finance,https://www.dt.co.kr/article/12044890?ref=naver
2026-02-05,Venture/Finance,https://www.mt.co.kr/future/2026/02/04/2026020213441066098
2026-02-05,Venture/Finance,http://www.fnnews.com/news/202602041501532126
2026-02-06,Venture/Finance,http://www.fnnews.com/news/202602051832506664
2026-02-06,Venture/Finance,https://www.joongang.co.kr/article/25402989
2026-02-06,Venture/Finance,http://www.edaily.co.kr/news/newspath.asp?newsid=04336166645347568
2026-02-06,Venture/Finance,https://www.dt.co.kr/article/12045026?ref=naver
2026-02-06,Venture/Finance,http://www.fnnews.com/news/202602051814504489
2026-02-09,Venture/Finance,http://www.edaily.co.kr/news/newspath.asp?newsid=01774486645348552
2026-02-09,Venture/Finance,https://www.mt.co.kr/future/2026/02/08/2026020810040887285
2026-02-09,Venture/Finance,https://www.sedaily.com/article/20006406?ref=becu
2026-02-09,Venture/Finance,https://www.dt.co.kr/article/12045473
2026-02-09,Venture/Finance,https://www.sedaily.com/article/20005963?ref=becu
2026-03-10,Venture/Finance,http://www.viva100.com/article/20260308500465
2026-03-10,Venture/Finance,https://www.hankyung.com/article/2026030976591
2026-03-10,Venture/Finance,https://www.hankyung.com/article/2026030976541
2026-03-10,Venture/Finance,https://www.mt.co.kr/future/2026/03/09/2026030910173596929
2026-03-10,Venture/Finance,https://www.sedaily.com/article/20017126?ref=naver
2026-03-11,Venture/Finance,https://www.hankyung.com/article/2026031017501
2026-03-11,Venture/Finance,https://www.hankyung.com/article/2026031016961
2026-03-11,Venture/Finance,https://www.dt.co.kr/article/12050665?ref=naver
2026-03-11,Venture/Finance,https://www.sedaily.com/article/20017546?ref=becu
2026-03-11,Venture/Finance,https://www.hankyung.com/article/2026031019501
2026-03-11,Venture/Finance,https://www.hankyung.com/article/2026031018161
2026-03-12,Venture/Finance,https://www.etnews.com/20260311000293
2026-03-12,Venture/Finance,https://www.dt.co.kr/article/12050957?ref=naver
2026-03-12,Venture/Finance,http://www.viva100.com/article/20260311500322
2026-03-12,Venture/Finance,https://www.sedaily.com/article/20018137?ref=naver
2026-03-12,Venture/Finance,http://www.edaily.co.kr/news/newspath.asp?newsid=06232006645382336
2026-03-12,Venture/Finance,https://www.sedaily.com/article/20018200?ref=becu
2026-03-12,Venture/Finance,https://www.sedaily.com/article/20018145?ref=becu
2026-03-13,Venture/Finance,http://www.edaily.co.kr/news/newspath.asp?newsid=02650246645382664
2026-03-13,Venture/Finance,https://www.hankyung.com/article/2026031273121
2026-03-16,Venture/Finance,http://www.edaily.co.kr/news/newspath.asp?newsid=01662966645383648
2026-03-16,Venture/Finance,https://www.sedaily.com/article/20019516?ref=becu
2026-03-16,Venture/Finance,https://www.sedaily.com/article/20019279?ref=becu
2026-03-16,Venture/Finance,https://www.sedaily.com/article/20019184?ref=becu
2026-03-16,Venture/Finance,https://www.sedaily.com/article/20019481?ref=naver
2026-03-17,Venture/Finance,https://www.etnews.com/20260316000109
2026-03-17,Venture/Finance,https://www.sedaily.com/article/20019878?ref=naver
2026-03-17,Venture/Finance,http://www.edaily.co.kr/news/newspath.asp?newsid=04664166645383976
2026-03-17,Venture/Finance,https://www.kmib.co.kr/article/view.asp?arcid=1773647592
2026-03-17,Venture/Finance,https://www.mt.co.kr/future/2026/03/16/2026031609184535546
2026-03-17,Venture/Finance,https://www.sedaily.com/article/20019912?ref=naver
2026-03-18,Venture/Finance,https://www.ajunews.com/view/20260317145126587
2026-03-18,Venture/Finance,https://www.dt.co.kr/article/12052092?ref=naver
2026-03-18,Venture/Finance,https://www.etnews.com/20260317000313
2026-03-18,Venture/Finance,https://www.etnews.com/20260317000265
2026-03-18,Venture/Finance,https://www.mk.co.kr/article/11990556
2026-03-18,Venture/Finance,http://www.fnnews.com/news/202603171809349186
2026-03-23,Venture/Finance,https://www.mt.co.kr/future/2026/03/22/2026032211321859643
2026-03-23,Venture/Finance,https://signal.sedaily.com/article/20022094?ref=becu
2026-03-23,Venture/Finance,https://www.hankyung.com/article/2026032281261
2026-03-24,Venture/Finance,https://www.etnews.com/20260323000108
2026-03-24,Venture/Finance,http://www.fnnews.com/news/202603231824246508
2026-03-24,Venture/Finance,https://www.mt.co.kr/thebio/2026/03/23/2026032309000728496
2026-03-24,Venture/Finance,https://www.hankyung.com/article/2026032305801
2026-03-24,Venture/Finance,https://www.hankookilbo.com/news/article/A2026032222520005945
2026-03-24,Venture/Finance,https://www.sedaily.com/article/20022861?ref=naver
2026-03-24,Venture/Finance,https://www.hankyung.com/article/2026032306161
2026-03-25,Venture/Finance,https://www.mt.co.kr/future/2026/03/24/2026032310534248059
2026-03-25,Venture/Finance,https://www.newstomato.com/ReadNews.aspx?no=1295371
2026-03-25,Venture/Finance,http://www.fnnews.com/news/202603241813133129
2026-03-26,Venture/Finance,http://www.segye.com/newsView/20260325516033
2026-03-26,Venture/Finance,https://www.hankyung.com/article/2026032566551
2026-03-26,Venture/Finance,https://www.dt.co.kr/article/12053793
2026-03-26,Venture/Finance,https://www.dt.co.kr/article/12053787?ref=naver
2026-03-26,Venture/Finance,https://www.sedaily.com/article/20024038?ref=naver
2026-03-26,Venture/Finance,https://www.mt.co.kr/stock/2026/03/25/2026032515235996785
2026-03-27,Venture/Finance,http://www.viva100.com/article/20260325501345
2026-03-27,Venture/Finance,https://www.dt.co.kr/article/12054097?ref=naver
2026-03-27,Venture/Finance,https://www.hankyung.com/article/2026032694571
2026-03-30,Venture/Finance,https://www.mt.co.kr/future/2026/03/29/2026032909151187603
2026-03-30,Venture/Finance,https://www.sedaily.com/article/20025446?ref=naver
2026-03-30,Venture/Finance,https://www.sedaily.com/article/20025444?ref=becu
2026-03-30,Venture/Finance,https://www.mt.co.kr/future/2026/03/27/2026032715004866941
2026-03-30,Venture/Finance,https://www.hankyung.com/article/2026032934771
2026-03-30,Venture/Finance,https://signal.sedaily.com/article/20025400?ref=becu
2026-03-31,Venture/Finance,https://www.etnews.com/20260330000336
2026-03-31,Venture/Finance,http://www.edaily.co.kr/news/newspath.asp?newsid=05425126645388568
2026-03-31,Venture/Finance,http://www.edaily.co.kr/news/newspath.asp?newsid=05366086645388568
2026-03-31,Venture/Finance,http://www.edaily.co.kr/news/newspath.asp?newsid=03772006645388568
2026-03-31,Venture/Finance,https://signal.sedaily.com/article/20025908?ref=becu
2026-03-03,Venture/Finance,https://www.hankyung.com/article/2026022704861
2026-03-03,Venture/Finance,https://www.hankyung.com/article/2026030238631
2026-03-03,Venture/Finance,https://www.kmib.co.kr/article/view.asp?arcid=1772344513
2026-03-03,Venture/Finance,https://www.hankyung.com/article/2026030125661
2026-03-04,Venture/Finance,https://www.sedaily.com/article/20014789?ref=naver
2026-03-04,Venture/Finance,https://www.dt.co.kr/article/12049175?ref=naver
2026-03-04,Venture/Finance,https://www.mt.co.kr/future/2026/03/03/2026030310500534860
2026-03-04,Venture/Finance,https://www.sedaily.com/article/20014782?ref=naver
2026-03-04,Venture/Finance,https://www.etnews.com/20260303000370
2026-03-04,Venture/Finance,https://www.mt.co.kr/future/2026/03/04/2026030314531518567
2026-03-05,Venture/Finance,http://www.viva100.com/article/20260304500110
2026-03-05,Venture/Finance,http://www.viva100.com/article/20260226500991
2026-03-05,Venture/Finance,https://www.hankyung.com/article/2026030491371
2026-03-05,Venture/Finance,https://www.mt.co.kr/finance/2026/03/04/2026030415100247257
2026-03-05,Venture/Finance,http://www.fnnews.com/news/202603041833322580
2026-03-06,Venture/Finance,http://www.viva100.com/article/20260305500139
2026-03-06,Venture/Finance,http://www.fnnews.com/news/202603051826007715
2026-03-06,Venture/Finance,https://www.sedaily.com/article/20015840?ref=becu
2026-03-06,Venture/Finance,https://www.hankyung.com/article/2026030519831
2026-03-06,Venture/Finance,https://www.sedaily.com/article/20015691?ref=naver
2026-03-09,Venture/Finance,https://www.hankookilbo.com/news/article/A2026030816470005588
2026-03-09,Venture/Finance,https://www.seoul.co.kr/news/peoples/2026/03/09/20260309023002
2026-03-09,Venture/Finance,http://go.seoul.co.kr/news/newsView.php?id=20260309020004
2026-03-09,Venture/Finance,https://www.ajunews.com/view/20260308134441138
2026-03-09,Venture/Finance,https://www.etnews.com/20260307000039
2026-03-09,Venture/Finance,https://www.etnews.com/20260306000121
2026-03-09,Venture/Finance,https://www.sedaily.com/article/20016100?ref=naver
2026-03-19,Venture/Finance,http://www.viva100.com/article/20260318500084
2026-03-19,Venture/Finance,https://www.mt.co.kr/future/2026/03/18/2026022013321986059
2026-04-10,Venture/Finance,https://www.ajunews.com/view/20260408132943724
2026-04-10,Venture/Finance,http://www.edaily.co.kr/news/newspath.asp?newsid=04273846645414480
2026-04-10,Venture/Finance,https://www.mt.co.kr/finance/2026/04/09/2026040913523824379
2026-04-10,Venture/Finance,https://www.dt.co.kr/article/12056553
2026-04-10,Venture/Finance,https://www.mt.co.kr/thebio/2026/04/09/2026040908314962691
2026-04-13,Venture/Finance,https://www.mt.co.kr/future/2026/04/12/2026040917044416513
2026-04-13,Venture/Finance,https://signal.sedaily.com/article/20031379?ref=becu
2026-04-13,Venture/Finance,http://www.fnnews.com/news/202604091420107617
2026-04-13,Venture/Finance,https://www.hankookilbo.com/news/article/A2026041217520002037
2026-04-14,Venture/Finance,https://www.etnews.com/20260413000133
2026-04-14,Venture/Finance,https://www.ajunews.com/view/20260413090837282
2026-04-14,Venture/Finance,https://www.hankyung.com/article/2026041378331
2026-04-14,Venture/Finance,https://www.etnews.com/20260413000143
2026-04-14,Venture/Finance,https://www.newstomato.com/ReadNews.aspx?no=1297669
2026-04-14,Venture/Finance,https://www.hankyung.com/article/2026041362531
2026-04-15,Venture/Finance,https://www.donga.com/news/article/all/20260414/133730611/2
2026-04-15,Venture/Finance,https://www.sedaily.com/article/20032428?ref=naver
2026-04-15,Venture/Finance,https://www.mk.co.kr/article/12016689
2026-04-15,Venture/Finance,https://www.sedaily.com/article/20032166?ref=becu
2026-04-15,Venture/Finance,https://www.hankookilbo.com/news/article/A2026041416330002881
2026-04-16,Venture/Finance,https://www.ajunews.com/view/20260415084900969
2026-04-16,Venture/Finance,https://www.etnews.com/20260415000011
2026-04-16,Venture/Finance,http://www.edaily.co.kr/news/newspath.asp?newsid=04136086645416448
2026-04-16,Venture/Finance,https://www.hankyung.com/article/2026041533691
2026-04-16,Venture/Finance,http://www.edaily.co.kr/news/newspath.asp?newsid=03339046645416448
2026-04-16,Venture/Finance,https://www.dt.co.kr/article/12057652?ref=naver
2026-04-17,Venture/Finance,https://www.etnews.com/20260416000100
2026-04-17,Venture/Finance,https://www.sedaily.com/article/20033518?ref=becu
2026-04-17,Venture/Finance,https://www.sedaily.com/article/20033448?ref=naver
2026-04-17,Venture/Finance,https://www.sedaily.com/article/20033457?ref=becu
2026-04-17,Venture/Finance,https://www.ajunews.com/view/20260416153350386
2026-04-01,Venture/Finance,https://www.mk.co.kr/article/12003637
2026-04-01,Venture/Finance,http://www.edaily.co.kr/news/newspath.asp?newsid=04060646645388896
2026-04-01,Venture/Finance,https://www.hankyung.com/article/2026033194771
2026-04-01,Venture/Finance,https://www.mk.co.kr/news/it/12003765
2026-04-01,Venture/Finance,https://www.mt.co.kr/stock/2026/04/01/2026033120151478449
2026-04-01,Venture/Finance,https://www.dt.co.kr/article/12054909?ref=naver
2026-04-01,Venture/Finance,https://www.seoul.co.kr/news/economy/finance/2026/04/01/20260401032001
2026-04-20,Venture/Finance,https://www.etnews.com/20260417000220
2026-04-20,Venture/Finance,https://www.donga.com/news/Economy/article/all/20260417/133763102/2
2026-04-20,Venture/Finance,https://www.hankyung.com/article/202604177063r
2026-04-20,Venture/Finance,https://www.mt.co.kr/future/2026/04/19/2026041509251092058
2026-04-20,Venture/Finance,https://signal.sedaily.com/article/20034150?ref=becu
2026-04-21,Venture/Finance,https://www.dt.co.kr/article/12058391?ref=naver
2026-04-21,Venture/Finance,http://www.viva100.com/article/20260420500264
2026-04-21,Venture/Finance,https://www.etnews.com/20260420000056
2026-04-21,Venture/Finance,https://www.ajunews.com/view/20260420145620791
2026-04-21,Venture/Finance,https://www.etnews.com/20260420000307
2026-04-27,Venture/Finance,https://www.newstomato.com/ReadNews.aspx?no=1299037
2026-04-27,Venture/Finance,http://www.chosun.com/economy/economy_general/2026/04/25/2HOXOMV6EFH4XJFFMEW3557S3Q/
2026-04-27,Venture/Finance,http://www.chosun.com/economy/economy_general/2026/04/25/2HOXOMV6EFH4XJFFMEW3557S3Q/
2026-04-27,Venture/Finance,https://www.sedaily.com/article/20036872?ref=becu
2026-04-27,Venture/Finance,https://www.hankyung.com/article/2026042454081
2026-04-27,Venture/Finance,https://www.sedaily.com/article/20036772?ref=naver
2026-04-27,Venture/Finance,https://www.mk.co.kr/article/12026829
2026-04-28,Venture/Finance,https://www.hankyung.com/article/2026042701631
2026-04-28,Venture/Finance,https://www.hankyung.com/article/2026042700881
2026-04-28,Venture/Finance,https://www.dt.co.kr/article/12059599?ref=naver
2026-04-28,Venture/Finance,https://www.kmib.co.kr/article/view.asp?arcid=1777280325
2026-04-28,Venture/Finance,https://www.mt.co.kr/future/2026/04/27/2026042714181413394
2026-04-28,Venture/Finance,https://www.ajunews.com/view/20260427114158716
2026-04-29,Venture/Finance,https://www.ajunews.com/view/20260428131807323
2026-04-29,Venture/Finance,http://www.viva100.com/article/20260428500308
2026-04-29,Venture/Finance,https://www.etnews.com/20260428000168
2026-04-29,Venture/Finance,https://www.hankyung.com/article/2026042832101
2026-04-29,Venture/Finance,http://www.fnnews.com/news/202604281818491374
2026-04-29,Venture/Finance,https://www.etnews.com/20260428000272
2026-04-29,Venture/Finance,https://www.sedaily.com/article/20038246?ref=becu
2026-04-02,Venture/Finance,http://www.edaily.co.kr/news/newspath.asp?newsid=04572326645411856
2026-04-02,Venture/Finance,https://www.hankyung.com/article/2026040124461
2026-04-02,Venture/Finance,https://www.hankyung.com/article/2026040124421
2026-04-02,Venture/Finance,https://www.hankyung.com/article/2026040124911
2026-04-02,Venture/Finance,https://www.mt.co.kr/stock/2026/04/01/2026040116544492032
2026-04-02,Venture/Finance,http://www.edaily.co.kr/news/newspath.asp?newsid=05700646645411856
2026-04-02,Venture/Finance,https://www.mt.co.kr/world/2026/04/01/2026040108035869416
2026-04-30,Venture/Finance,http://www.edaily.co.kr/news/newspath.asp?newsid=05330006645421040
2026-04-30,Venture/Finance,http://www.fnnews.com/news/202604291808349287
2026-04-30,Venture/Finance,http://www.edaily.co.kr/news/newspath.asp?newsid=04621526645421040
2026-04-30,Venture/Finance,https://www.kmib.co.kr/article/view.asp?arcid=1777448968
2026-04-03,Venture/Finance,https://www.etnews.com/20260402000010
2026-04-03,Venture/Finance,https://www.newstomato.com/ReadNews.aspx?no=1296494
2026-04-03,Venture/Finance,https://www.hankyung.com/article/2026040253351
2026-04-03,Venture/Finance,https://www.hankyung.com/article/2026040253861
2026-04-03,Venture/Finance,https://www.hankyung.com/article/2026040256371
2026-04-03,Venture/Finance,https://www.newstomato.com/ReadNews.aspx?no=1296517
2026-04-06,Venture/Finance,https://www.kmib.co.kr/article/view.asp?arcid=1775118475
2026-04-06,Venture/Finance,https://www.donga.com/news/Economy/article/all/20260403/133672352/2
2026-04-06,Venture/Finance,https://www.ajunews.com/view/20260403162308797
2026-04-06,Venture/Finance,https://www.etnews.com/20260403000234
2026-04-06,Venture/Finance,https://www.sedaily.com/article/20028115?ref=naver
2026-04-07,Venture/Finance,https://www.hankyung.com/article/2026040625231
2026-04-07,Venture/Finance,https://www.etnews.com/20260406000198
2026-04-07,Venture/Finance,https://www.hankyung.com/article/2026040625451
2026-04-07,Venture/Finance,https://www.hankyung.com/article/2026040624621
2026-04-07,Venture/Finance,https://www.mk.co.kr/article/12009469
2026-04-08,Venture/Finance,http://www.edaily.co.kr/news/newspath.asp?newsid=02801126645413824
2026-04-08,Venture/Finance,https://www.etnews.com/20260407000265
2026-04-08,Venture/Finance,https://www.mt.co.kr/future/2026/04/07/2026032913191531325
